ID,time,gFx,gFy,gFz,TgF,TS
1782,18.397498,-0.1376,0.6203,0.7283,0.97,2022-04-20 00:00:18.397498
1783,18.398272,-0.1376,0.6203,0.7283,0.97,2022-04-20 00:00:18.398272
1784,18.406053,-0.1398,0.6067,0.7429,0.97,2022-04-20 00:00:18.406053
1785,18.417543,-0.1267,0.6477,0.8441,1.07,2022-04-20 00:00:18.417543
1786,18.42861,-0.0539,0.6311,0.9242,1.12,2022-04-20 00:00:18.428610
1787,18.443617,-0.1083,0.5861,0.891,1.07,2022-04-20 00:00:18.443617
1788,18.462931,-0.3614,0.6646,0.8023,1.1,2022-04-20 00:00:18.462931
1789,18.463482,-0.3856,0.6704,0.7991,1.11,2022-04-20 00:00:18.463482
1790,18.472292,-0.4332,0.6829,0.8048,1.14,2022-04-20 00:00:18.472292
1791,18.483745,-0.4592,0.6892,0.8387,1.18,2022-04-20 00:00:18.483745
1792,18.495853,-0.4399,0.7029,0.8903,1.22,2022-04-20 00:00:18.495853
1793,18.506149,-0.4176,0.7266,0.9206,1.24,2022-04-20 00:00:18.506149
1794,18.517705,-0.3741,0.7601,0.924,1.25,2022-04-20 00:00:18.517705
1795,18.529204,-0.2835,0.7608,0.8793,1.2,2022-04-20 00:00:18.529204
1796,18.529752,-0.2835,0.7608,0.8793,1.2,2022-04-20 00:00:18.529752
1797,18.540254,-0.1941,0.743,0.814,1.12,2022-04-20 00:00:18.540254
1798,18.551147,-0.1731,0.7391,0.772,1.08,2022-04-20 00:00:18.551147
1799,18.562706,-0.2065,0.7625,0.7591,1.1,2022-04-20 00:00:18.562706
1800,18.578956,-0.2324,0.8123,0.7368,1.12,2022-04-20 00:00:18.578956
1801,18.584938,-0.1958,0.8307,0.7315,1.12,2022-04-20 00:00:18.584938
1802,18.604928,-0.0319,0.9076,0.5096,1.04,2022-04-20 00:00:18.604928
1803,18.605088,-0.0319,0.9076,0.5096,1.04,2022-04-20 00:00:18.605088
1804,18.616903,-0.0016,0.945,0.334,1.0,2022-04-20 00:00:18.616903
1805,18.62769,-0.0262,0.9775,0.2033,1.0,2022-04-20 00:00:18.627690
1806,18.640155,-0.0695,0.9912,0.119,1.0,2022-04-20 00:00:18.640155
1807,18.650671,-0.0988,0.9821,0.0982,0.99,2022-04-20 00:00:18.650671
1808,18.662206,-0.1411,0.965,0.1305,0.98,2022-04-20 00:00:18.662206
1809,18.673967,-0.1435,0.9394,0.2258,0.98,2022-04-20 00:00:18.673967
1810,18.689304,-0.1213,0.9135,0.3203,0.98,2022-04-20 00:00:18.689304
1811,18.690088,-0.1208,0.9074,0.3325,0.97,2022-04-20 00:00:18.690088
1812,18.70705,-0.1369,0.871,0.3531,0.95,2022-04-20 00:00:18.707050
1813,18.707379,-0.1369,0.871,0.3531,0.95,2022-04-20 00:00:18.707379
1814,18.717482,-0.1682,0.8592,0.3369,0.94,2022-04-20 00:00:18.717482
1815,18.727807,-0.2053,0.8534,0.3306,0.94,2022-04-20 00:00:18.727807
1816,18.739897,-0.2364,0.8456,0.3269,0.94,2022-04-20 00:00:18.739897
1817,18.752676,-0.2432,0.8407,0.3118,0.93,2022-04-20 00:00:18.752676
1818,18.764419,-0.2219,0.8373,0.2693,0.91,2022-04-20 00:00:18.764419
1819,18.774621,-0.2002,0.8385,0.2131,0.89,2022-04-20 00:00:18.774621
1820,18.789448,-0.1704,0.8417,0.1447,0.87,2022-04-20 00:00:18.789448
1821,18.789965,-0.1643,0.8441,0.1403,0.87,2022-04-20 00:00:18.789965
1822,18.814277,-0.0932,0.8663,0.0494,0.87,2022-04-20 00:00:18.814277
1823,18.814475,-0.0932,0.8663,0.0494,0.87,2022-04-20 00:00:18.814475
1824,18.828554,-0.1311,0.8947,-0.0498,0.91,2022-04-20 00:00:18.828554
1825,18.839808,-0.165,0.9186,-0.0942,0.94,2022-04-20 00:00:18.839808
1826,18.840649,-0.1699,0.9235,-0.1028,0.94,2022-04-20 00:00:18.840649
1827,18.851365,-0.1721,0.9413,-0.1206,0.96,2022-04-20 00:00:18.851365
1828,18.862967,-0.1347,0.9543,-0.0972,0.97,2022-04-20 00:00:18.862967
1829,18.874325,-0.0668,0.9799,-0.0459,0.98,2022-04-20 00:00:18.874325
1830,18.885233,-0.0199,0.9985,-0.0461,1.0,2022-04-20 00:00:18.885233
1831,18.896262,-0.007,0.9948,-0.0737,1.0,2022-04-20 00:00:18.896262
1832,18.906802,-0.0561,1.0134,-0.1365,1.02,2022-04-20 00:00:18.906802
1833,18.922223,-0.1599,1.0434,-0.2555,1.09,2022-04-20 00:00:18.922223
1834,18.939967,-0.1164,1.0884,-0.2416,1.12,2022-04-20 00:00:18.939967
1835,18.940191,-0.1164,1.0884,-0.2416,1.12,2022-04-20 00:00:18.940191
1836,18.950241,-0.0629,1.1123,-0.1973,1.13,2022-04-20 00:00:18.950241
1837,18.961693,-0.0309,1.1397,-0.211,1.16,2022-04-20 00:00:18.961693
1838,18.976696,-0.0756,1.1587,-0.3698,1.22,2022-04-20 00:00:18.976696
1839,18.97743,-0.0756,1.1587,-0.3698,1.22,2022-04-20 00:00:18.977430
1840,18.986123,-0.1015,1.1605,-0.4881,1.26,2022-04-20 00:00:18.986123
1841,18.996404,-0.1215,1.148,-0.5565,1.28,2022-04-20 00:00:18.996404
1842,19.007652,-0.1079,1.1304,-0.5408,1.26,2022-04-20 00:00:19.007652
1843,19.019501,-0.0734,1.1219,-0.4216,1.2,2022-04-20 00:00:19.019501
1844,19.029707,-0.0558,1.1162,-0.3251,1.16,2022-04-20 00:00:19.029707
1845,19.041097,-0.0321,1.1111,-0.2635,1.14,2022-04-20 00:00:19.041097
1846,19.055733,0.016,1.1387,-0.2589,1.17,2022-04-20 00:00:19.055733
1847,19.076316,0.092,1.1429,-0.2921,1.18,2022-04-20 00:00:19.076316
1848,19.076491,0.092,1.1429,-0.2921,1.18,2022-04-20 00:00:19.076491
1849,19.085527,0.0837,1.1446,-0.2963,1.19,2022-04-20 00:00:19.085527
1850,19.094996,0.0617,1.1338,-0.299,1.17,2022-04-20 00:00:19.094996
1851,19.106584,0.0556,1.1138,-0.275,1.15,2022-04-20 00:00:19.106584
1852,19.119362,0.0697,1.0801,-0.2047,1.1,2022-04-20 00:00:19.119362
1853,19.119855,0.0697,1.0801,-0.2047,1.1,2022-04-20 00:00:19.119855
1854,19.130076,0.071,1.0522,-0.1961,1.07,2022-04-20 00:00:19.130076
1855,19.141181,0.0385,1.0056,-0.2323,1.03,2022-04-20 00:00:19.141181
1856,19.15697,0.0035,0.9179,-0.2479,0.95,2022-04-20 00:00:19.156970
1857,19.184019,-0.0805,0.7488,-0.1829,0.78,2022-04-20 00:00:19.184019
1858,19.18422,-0.0805,0.7488,-0.1829,0.78,2022-04-20 00:00:19.184220
1859,19.184384,-0.0805,0.7488,-0.1829,0.78,2022-04-20 00:00:19.184384
1860,19.197085,-0.1777,0.6775,-0.1426,0.71,2022-04-20 00:00:19.197085
1861,19.205967,-0.2723,0.6389,-0.1268,0.71,2022-04-20 00:00:19.205967
1862,19.218508,-0.3761,0.601,-0.1348,0.72,2022-04-20 00:00:19.218508
1863,19.229929,-0.4105,0.5693,-0.138,0.72,2022-04-20 00:00:19.229929
1864,19.24168,-0.4125,0.5265,-0.1074,0.68,2022-04-20 00:00:19.241680
1865,19.242179,-0.4125,0.5265,-0.1074,0.68,2022-04-20 00:00:19.242179
1866,19.252568,-0.4274,0.4982,-0.0642,0.66,2022-04-20 00:00:19.252568
1867,19.26382,-0.4399,0.4823,-0.0259,0.65,2022-04-20 00:00:19.263820
1868,19.275042,-0.4472,0.4618,0.0113,0.64,2022-04-20 00:00:19.275042
1869,19.289368,-0.4745,0.4491,0.0237,0.65,2022-04-20 00:00:19.289368
1870,19.318793,-0.5249,0.5075,0.0508,0.73,2022-04-20 00:00:19.318793
1871,19.31912,-0.5236,0.5165,0.0555,0.74,2022-04-20 00:00:19.319120
1872,19.319251,-0.5236,0.5165,0.0555,0.74,2022-04-20 00:00:19.319251
1873,19.328665,-0.4772,0.5532,0.0729,0.73,2022-04-20 00:00:19.328665
1874,19.340224,-0.4088,0.5732,0.0741,0.71,2022-04-20 00:00:19.340224
1875,19.351478,-0.3736,0.548,0.0384,0.66,2022-04-20 00:00:19.351478
1876,19.365419,-0.4003,0.483,0.0296,0.63,2022-04-20 00:00:19.365419
1877,19.375095,-0.3751,0.4308,0.1212,0.58,2022-04-20 00:00:19.375095
1878,19.38636,-0.3404,0.3453,0.2316,0.54,2022-04-20 00:00:19.386360
1879,19.397549,-0.3082,0.2138,0.2373,0.44,2022-04-20 00:00:19.397549
1880,19.398408,-0.3069,0.1779,0.2082,0.41,2022-04-20 00:00:19.398408
1881,19.408941,-0.3575,-0.0253,-0.0224,0.36,2022-04-20 00:00:19.408941
1882,19.420401,-0.6604,-0.2931,-0.5105,0.88,2022-04-20 00:00:19.420401
1883,19.435207,-1.7749,-0.393,-1.3729,2.28,2022-04-20 00:00:19.435207
1884,19.450529,-3.6369,-0.2823,-2.9525,4.69,2022-04-20 00:00:19.450529
1885,19.450775,-3.6369,-0.2823,-2.9525,4.69,2022-04-20 00:00:19.450775
1886,19.462116,-4.8892,0.2915,-3.6708,6.12,2022-04-20 00:00:19.462116
1887,19.476206,-4.8601,0.9528,-2.6369,5.61,2022-04-20 00:00:19.476206
1888,19.487138,-3.4212,1.3317,-0.6139,3.72,2022-04-20 00:00:19.487138
1889,19.497418,-2.1318,1.2709,0.3782,2.51,2022-04-20 00:00:19.497418
1890,19.508547,-1.3059,0.6668,-0.0197,1.47,2022-04-20 00:00:19.508547
1891,19.519298,-2.2975,0.3401,-1.8715,2.98,2022-04-20 00:00:19.519298
1892,19.53069,-4.308,0.4058,-4.2272,6.05,2022-04-20 00:00:19.530690
1893,19.546298,-4.5267,-0.1465,-4.0589,6.08,2022-04-20 00:00:19.546298
1894,19.546815,-4.5267,-0.1465,-4.0589,6.08,2022-04-20 00:00:19.546815
1895,19.554146,-3.7383,-0.8875,-3.5921,5.26,2022-04-20 00:00:19.554146
1896,19.56769,-2.0673,-2.8289,-3.4626,4.93,2022-04-20 00:00:19.567690
1897,19.584853,1.0076,-4.7315,-0.2294,4.84,2022-04-20 00:00:19.584853
1898,19.586845,1.8644,-4.9638,0.2529,5.31,2022-04-20 00:00:19.586845
1899,19.596766,6.2304,-5.4206,2.3893,8.6,2022-04-20 00:00:19.596766
1900,19.608273,8.0079,-2.8966,4.0512,9.43,2022-04-20 00:00:19.608273
1901,19.618635,8.0079,0.0152,3.8785,8.9,2022-04-20 00:00:19.618635
1902,19.629439,8.0079,3.6748,-1.6133,8.96,2022-04-20 00:00:19.629439
1903,19.640805,8.0079,2.9517,-4.28,9.55,2022-04-20 00:00:19.640805
1904,19.652125,8.0079,-4.1161,-2.5477,9.36,2022-04-20 00:00:19.652125
1905,19.667907,-4.8093,-5.3463,7.9406,10.71,2022-04-20 00:00:19.667907
1906,19.668222,-4.8093,-5.3463,7.9406,10.71,2022-04-20 00:00:19.668222
1907,19.683308,1.9787,-3.1848,6.2968,7.33,2022-04-20 00:00:19.683308
1908,19.686401,2.791,-2.953,4.8183,6.3,2022-04-20 00:00:19.686401
1909,19.696251,3.3169,-1.5092,-3.3001,4.92,2022-04-20 00:00:19.696251
1910,19.707394,2.3898,-0.4055,-8.0283,8.39,2022-04-20 00:00:19.707394
1911,19.720563,1.2162,-0.9642,-4.4615,4.72,2022-04-20 00:00:19.720563
1912,19.732185,-1.7747,-0.8933,-1.5605,2.53,2022-04-20 00:00:19.732185
1913,19.741681,-3.0558,-0.3784,-2.3337,3.86,2022-04-20 00:00:19.741681
1914,19.752829,-2.6263,0.5373,-2.3618,3.57,2022-04-20 00:00:19.752829
1915,19.764486,-1.9068,1.011,-1.8388,2.84,2022-04-20 00:00:19.764486
1916,19.777914,-2.0107,1.8147,-1.2351,2.98,2022-04-20 00:00:19.777914
1917,19.77822,-2.0107,1.8147,-1.2351,2.98,2022-04-20 00:00:19.778220
1918,19.794505,-1.8653,2.2219,-1.324,3.19,2022-04-20 00:00:19.794505
1919,19.797899,-1.9073,2.2811,-1.4022,3.29,2022-04-20 00:00:19.797899
1920,19.819043,-1.8433,2.2053,-2.3332,3.7,2022-04-20 00:00:19.819043
1921,19.819786,-1.8145,2.1354,-2.354,3.66,2022-04-20 00:00:19.819786
1922,19.830339,-1.8248,1.8829,-2.1378,3.38,2022-04-20 00:00:19.830339
1923,19.843402,-1.6274,1.4912,-1.0912,2.46,2022-04-20 00:00:19.843402
1924,19.852324,-1.2526,1.2113,-0.4776,1.81,2022-04-20 00:00:19.852324
1925,19.866116,-0.5991,0.8737,0.2785,1.1,2022-04-20 00:00:19.866116
1926,19.883172,-0.2706,0.5263,-0.3156,0.67,2022-04-20 00:00:19.883172
1927,19.884514,-0.2664,0.4933,-0.4429,0.71,2022-04-20 00:00:19.884514
1928,19.896492,-0.1794,0.4315,-0.9698,1.08,2022-04-20 00:00:19.896492
1929,19.907746,0.0871,0.4014,-1.2085,1.28,2022-04-20 00:00:19.907746
1930,19.921064,0.2545,0.3702,-1.2505,1.33,2022-04-20 00:00:19.921064
1931,19.92136,0.2545,0.3702,-1.2505,1.33,2022-04-20 00:00:19.921360
1932,19.938571,0.1565,-0.0869,-0.9234,0.94,2022-04-20 00:00:19.938571
1933,19.941542,0.0827,-0.136,-0.8699,0.88,2022-04-20 00:00:19.941542
1934,19.952236,-0.2268,-0.2936,-0.5423,0.66,2022-04-20 00:00:19.952236
1935,19.964056,-0.5131,-0.4385,0.0091,0.68,2022-04-20 00:00:19.964056
1936,19.97562,-0.6827,-0.4358,0.4967,0.95,2022-04-20 00:00:19.975620
1937,19.985999,-0.7555,-0.3322,0.7412,1.11,2022-04-20 00:00:19.985999
1938,19.998105,-0.6348,-0.1866,0.8216,1.05,2022-04-20 00:00:19.998105
1939,20.00884,-0.6494,0.0731,0.6137,0.9,2022-04-20 00:00:20.008840
1940,20.01995,-0.4176,0.1354,0.2783,0.52,2022-04-20 00:00:20.019950
1941,20.031738,-0.1577,0.1027,-0.2032,0.28,2022-04-20 00:00:20.031738
1942,20.042747,-0.0807,0.1305,-0.5582,0.58,2022-04-20 00:00:20.042747
1943,20.057152,-0.1706,0.229,-0.9615,1.0,2022-04-20 00:00:20.057152
1944,20.057878,-0.197,0.2341,-0.9967,1.04,2022-04-20 00:00:20.057878
1945,20.082371,-0.3448,0.2258,-0.9016,0.99,2022-04-20 00:00:20.082371
1946,20.082679,-0.3448,0.2258,-0.9016,0.99,2022-04-20 00:00:20.082679
1947,20.085967,-0.3436,0.219,-0.8247,0.92,2022-04-20 00:00:20.085967
1948,20.096951,-0.2635,0.2138,-0.31,0.46,2022-04-20 00:00:20.096951
1949,20.108721,-0.1416,0.25,0.2089,0.36,2022-04-20 00:00:20.108721
1950,20.119667,-0.0439,0.3184,0.4339,0.54,2022-04-20 00:00:20.119667
1951,20.132158,0.1638,0.4525,0.355,0.6,2022-04-20 00:00:20.132158
1952,20.143734,0.2381,0.5202,0.1068,0.58,2022-04-20 00:00:20.143734
1953,20.154564,0.2063,0.5717,-0.0393,0.61,2022-04-20 00:00:20.154564
1954,20.166716,0.0969,0.6506,-0.0789,0.66,2022-04-20 00:00:20.166716
1955,20.180422,0.0255,0.6628,0.0843,0.67,2022-04-20 00:00:20.180422
1956,20.180941,0.0255,0.6628,0.0843,0.67,2022-04-20 00:00:20.180941
1957,20.205877,0.2564,0.7012,0.5526,0.93,2022-04-20 00:00:20.205877
1958,20.206147,0.2564,0.7012,0.5526,0.93,2022-04-20 00:00:20.206147
1959,20.219471,0.3995,0.7994,0.5507,1.05,2022-04-20 00:00:20.219471
1960,20.23048,0.5044,0.9118,0.3655,1.1,2022-04-20 00:00:20.230480
1961,20.230968,0.5044,0.9118,0.3655,1.1,2022-04-20 00:00:20.230968
1962,20.242276,0.5461,1.1006,0.2057,1.25,2022-04-20 00:00:20.242276
1963,20.254042,0.6243,1.2279,0.1122,1.38,2022-04-20 00:00:20.254042
1964,20.264842,0.763,1.2389,0.0946,1.46,2022-04-20 00:00:20.264842
1965,20.276167,0.96,1.2125,0.1207,1.55,2022-04-20 00:00:20.276167
1966,20.287297,1.0181,1.2245,0.0843,1.59,2022-04-20 00:00:20.287297
1967,20.297665,0.8789,1.2992,-0.0259,1.57,2022-04-20 00:00:20.297665
1968,20.313358,0.9067,1.5274,-0.1263,1.78,2022-04-20 00:00:20.313358
1969,20.313756,0.9067,1.5274,-0.1263,1.78,2022-04-20 00:00:20.313756
1970,20.333587,1.4574,1.6535,0.1388,2.21,2022-04-20 00:00:20.333587
1971,20.341427,1.4867,1.7162,0.2722,2.29,2022-04-20 00:00:20.341427
1972,20.354697,1.3433,1.7722,0.2732,2.24,2022-04-20 00:00:20.354697
1973,20.355394,1.3433,1.7722,0.2732,2.24,2022-04-20 00:00:20.355394
1974,20.365316,1.1674,1.7644,0.1554,2.12,2022-04-20 00:00:20.365316
1975,20.376808,0.9883,1.8042,0.0267,2.06,2022-04-20 00:00:20.376808
1976,20.387473,0.967,1.8066,-0.0942,2.05,2022-04-20 00:00:20.387473
1977,20.397792,1.0721,1.8088,-0.0886,2.1,2022-04-20 00:00:20.397792
1978,20.409729,1.0714,1.952,-0.0002,2.23,2022-04-20 00:00:20.409729
1979,20.425697,0.95,2.0717,0.0513,2.28,2022-04-20 00:00:20.425697
1980,20.441505,0.8408,2.1777,-0.0698,2.34,2022-04-20 00:00:20.441505
1981,20.441728,0.8408,2.1777,-0.0698,2.34,2022-04-20 00:00:20.441728
1982,20.452815,0.8036,2.239,-0.1617,2.38,2022-04-20 00:00:20.452815
1983,20.464074,0.7765,2.3157,-0.3566,2.47,2022-04-20 00:00:20.464074
1984,20.477033,0.702,2.3986,-0.6564,2.58,2022-04-20 00:00:20.477033
1985,20.487703,0.5097,2.4677,-0.8374,2.66,2022-04-20 00:00:20.487703
1986,20.498788,0.3314,2.499,-0.8188,2.65,2022-04-20 00:00:20.498788
1987,20.49917,0.3314,2.499,-0.8188,2.65,2022-04-20 00:00:20.499170
1988,20.509677,0.1487,2.5837,-0.639,2.67,2022-04-20 00:00:20.509677
1989,20.525052,-0.3001,2.8309,-0.2443,2.86,2022-04-20 00:00:20.525052
1990,20.540108,-0.4426,3.076,-0.1705,3.11,2022-04-20 00:00:20.540108
1991,20.540286,-0.4426,3.076,-0.1705,3.11,2022-04-20 00:00:20.540286
1992,20.552981,-0.5566,3.2512,-0.4438,3.33,2022-04-20 00:00:20.552981
1993,20.564912,-0.7652,3.5155,-0.6674,3.66,2022-04-20 00:00:20.564912
1994,20.576703,-1.1522,3.7749,-0.4013,3.97,2022-04-20 00:00:20.576703
1995,20.587533,-1.3599,4.2178,0.4847,4.46,2022-04-20 00:00:20.587533
1996,20.599281,-1.0596,4.6089,0.945,4.82,2022-04-20 00:00:20.599281
1997,20.61046,-0.6411,5.1176,0.9865,5.25,2022-04-20 00:00:20.610460
1998,20.622148,0.0382,6.1185,1.0879,6.21,2022-04-20 00:00:20.622148
1999,20.632294,1.9506,7.1244,1.0911,7.47,2022-04-20 00:00:20.632294
2000,20.64055,3.2605,7.8051,1.524,8.59,2022-04-20 00:00:20.640550
2001,20.658348,7.1685,7.9966,3.1988,11.21,2022-04-20 00:00:20.658348
2002,20.658497,7.1685,7.9966,3.1988,11.21,2022-04-20 00:00:20.658497
2003,20.663734,7.9676,7.9966,3.5648,11.84,2022-04-20 00:00:20.663734
2004,20.675687,8.0077,7.0372,4.2501,11.48,2022-04-20 00:00:20.675687
2005,20.686776,8.0077,5.7442,4.8623,10.99,2022-04-20 00:00:20.686776
2006,20.699264,8.0079,4.1045,7.2415,11.55,2022-04-20 00:00:20.699264
2007,20.710345,8.0079,2.1169,7.9766,11.5,2022-04-20 00:00:20.710345
2008,20.721781,8.0079,-0.0476,7.6392,11.07,2022-04-20 00:00:20.721781
2009,20.737525,8.0079,-2.5421,3.4725,9.09,2022-04-20 00:00:20.737525
2010,20.737884,8.0079,-2.5421,3.4725,9.09,2022-04-20 00:00:20.737884
2011,20.752892,6.9821,-4.0499,0.88,8.12,2022-04-20 00:00:20.752892
2012,20.765056,5.2469,-4.2228,1.36,6.87,2022-04-20 00:00:20.765056
2013,20.776838,5.1299,-5.0183,1.9598,7.44,2022-04-20 00:00:20.776838
2014,20.787295,4.4864,-5.426,1.8457,7.28,2022-04-20 00:00:20.787295
2015,20.798464,3.6118,-5.4321,0.9755,6.6,2022-04-20 00:00:20.798464
2016,20.799129,3.3863,-5.3654,0.7842,6.39,2022-04-20 00:00:20.799129
2017,20.810084,2.7343,-5.0156,0.3008,5.72,2022-04-20 00:00:20.810084
2018,20.821629,2.5591,-4.5702,0.2448,5.24,2022-04-20 00:00:20.821629
2019,20.833282,2.3007,-4.1711,0.3694,4.78,2022-04-20 00:00:20.833282
2020,20.848135,2.0119,-3.3522,0.5404,3.95,2022-04-20 00:00:20.848135
2021,20.864159,2.7866,-2.2558,0.408,3.61,2022-04-20 00:00:20.864159
2022,20.864444,2.7866,-2.2558,0.408,3.61,2022-04-20 00:00:20.864444
2023,20.877217,3.4305,-1.2996,-0.1543,3.67,2022-04-20 00:00:20.877217
2024,20.88673,3.7339,-0.5254,-1.0091,3.9,2022-04-20 00:00:20.886730
2025,20.899454,3.7835,0.2976,-1.5495,4.1,2022-04-20 00:00:20.899454
2026,20.910429,3.4791,0.9313,-1.9001,4.07,2022-04-20 00:00:20.910429
2027,20.9221,2.4106,1.8416,-2.1197,3.7,2022-04-20 00:00:20.922100
2028,20.92264,2.4106,1.8416,-2.1197,3.7,2022-04-20 00:00:20.922640
2029,20.932307,1.771,2.5933,-1.6514,3.55,2022-04-20 00:00:20.932307
2030,20.944859,1.9376,3.5355,-0.0483,4.03,2022-04-20 00:00:20.944859
2031,20.956329,2.4206,3.881,0.9423,4.67,2022-04-20 00:00:20.956329
2032,20.967381,2.2997,3.932,1.0732,4.68,2022-04-20 00:00:20.967381
2033,20.981439,1.021,3.5191,0.2265,3.67,2022-04-20 00:00:20.981439
2034,21.00016,-0.1728,2.455,0.2666,2.48,2022-04-20 00:00:21.000160
2035,21.000388,-0.1728,2.455,0.2666,2.48,2022-04-20 00:00:21.000388
2036,21.009384,-0.3402,1.8269,0.5001,1.92,2022-04-20 00:00:21.009384
2037,21.020133,-0.5974,1.244,0.6298,1.52,2022-04-20 00:00:21.020133
2038,21.031954,-1.152,0.5939,0.8326,1.54,2022-04-20 00:00:21.031954
2039,21.045124,-1.6672,0.2993,0.7947,1.87,2022-04-20 00:00:21.045124
2040,21.055622,-1.6591,0.1811,0.571,1.76,2022-04-20 00:00:21.055622
2041,21.066663,-1.5626,0.0692,0.1874,1.58,2022-04-20 00:00:21.066663
2042,21.067174,-1.5626,0.0692,0.1874,1.58,2022-04-20 00:00:21.067174
2043,21.077646,-1.5086,0.143,-0.0229,1.52,2022-04-20 00:00:21.077646
2044,21.089074,-1.3714,0.1894,-0.3544,1.43,2022-04-20 00:00:21.089074
2045,21.102052,-1.3396,0.1266,-0.7353,1.53,2022-04-20 00:00:21.102052
2046,21.111878,-1.4099,0.1816,-0.8511,1.66,2022-04-20 00:00:21.111878
2047,21.126676,-1.3472,0.2116,-0.9708,1.67,2022-04-20 00:00:21.126676
2048,21.156091,-0.9985,0.5211,-0.4697,1.22,2022-04-20 00:00:21.156091
2049,21.156279,-0.9985,0.5211,-0.4697,1.22,2022-04-20 00:00:21.156279
2050,21.156436,-0.9985,0.5211,-0.4697,1.22,2022-04-20 00:00:21.156436
2051,21.166424,-0.9387,0.5551,-0.361,1.15,2022-04-20 00:00:21.166424
2052,21.17743,-0.8786,0.6533,-0.2244,1.12,2022-04-20 00:00:21.177430
2053,21.188234,-0.7875,0.7207,-0.2147,1.09,2022-04-20 00:00:21.188234
2054,21.200128,-0.6084,0.6951,-0.3632,0.99,2022-04-20 00:00:21.200128
2055,21.210803,-0.4909,0.7085,-0.5037,1.0,2022-04-20 00:00:21.210803
2056,21.211387,-0.4748,0.7107,-0.545,1.01,2022-04-20 00:00:21.211387
2057,21.222551,-0.3981,0.6719,-0.6801,1.04,2022-04-20 00:00:21.222551
2058,21.238121,-0.402,0.5493,-0.6837,0.96,2022-04-20 00:00:21.238121
2059,21.253782,-0.4186,0.4376,-0.5628,0.83,2022-04-20 00:00:21.253782
2060,21.266462,-0.3702,0.282,-0.4485,0.65,2022-04-20 00:00:21.266462
2061,21.268326,-0.3512,0.2202,-0.3815,0.56,2022-04-20 00:00:21.268326
2062,21.278197,-0.3302,0.1337,-0.253,0.44,2022-04-20 00:00:21.278197
2063,21.288328,-0.3294,0.0716,-0.1617,0.37,2022-04-20 00:00:21.288328
2064,21.299792,-0.2615,-0.0014,-0.1394,0.3,2022-04-20 00:00:21.299792
2065,21.310607,-0.1636,-0.0422,-0.1798,0.25,2022-04-20 00:00:21.310607
2066,21.322141,-0.0199,-0.1218,-0.3339,0.36,2022-04-20 00:00:21.322141
2067,21.337486,0.0575,-0.1766,-0.4658,0.5,2022-04-20 00:00:21.337486
2068,21.33783,0.0575,-0.1766,-0.4658,0.5,2022-04-20 00:00:21.337830
2069,21.352588,0.0522,-0.1807,-0.3813,0.43,2022-04-20 00:00:21.352588
2070,21.36633,0.1157,-0.1067,-0.1453,0.21,2022-04-20 00:00:21.366330
2071,21.378727,0.475,0.0252,0.2292,0.53,2022-04-20 00:00:21.378727
2072,21.379186,0.475,0.0252,0.2292,0.53,2022-04-20 00:00:21.379186
2073,21.3889,0.7814,0.1054,0.3188,0.85,2022-04-20 00:00:21.388900
2074,21.399991,1.0345,0.2024,0.2331,1.08,2022-04-20 00:00:21.399991
2075,21.410973,1.1239,0.2605,0.0208,1.15,2022-04-20 00:00:21.410973
2076,21.422711,1.0811,0.2686,-0.2851,1.15,2022-04-20 00:00:21.422711
2077,21.437715,0.8891,0.2954,-0.2899,0.98,2022-04-20 00:00:21.437715
2078,21.455131,1.0992,0.4031,0.3636,1.23,2022-04-20 00:00:21.455131
2079,21.45531,1.0992,0.4031,0.3636,1.23,2022-04-20 00:00:21.455310
2080,21.466729,1.4275,0.5355,0.8888,1.76,2022-04-20 00:00:21.466729
2081,21.476463,1.6281,0.7369,1.3615,2.25,2022-04-20 00:00:21.476463
2082,21.488751,1.4596,0.9167,1.5223,2.3,2022-04-20 00:00:21.488751
2083,21.500034,1.1454,0.9919,1.4094,2.07,2022-04-20 00:00:21.500034
2084,21.510984,0.904,0.9904,1.1995,1.8,2022-04-20 00:00:21.510984
2085,21.511974,0.8598,0.987,1.1541,1.75,2022-04-20 00:00:21.511974
2086,21.523135,0.6973,1.0222,1.0261,1.61,2022-04-20 00:00:21.523135
2087,21.534244,0.3991,1.183,0.902,1.54,2022-04-20 00:00:21.534244
2088,21.544535,0.0365,1.4971,0.9762,1.79,2022-04-20 00:00:21.544535
2089,21.556039,-0.26,1.9605,1.317,2.38,2022-04-20 00:00:21.556039
2090,21.573406,-0.6331,3.2853,1.4998,3.67,2022-04-20 00:00:21.573406
2091,21.590378,-1.1578,5.0311,1.6544,5.42,2022-04-20 00:00:21.590378
2092,21.590614,-1.1578,5.0311,1.6544,5.42,2022-04-20 00:00:21.590614
2093,21.599341,-1.289,5.9474,2.1242,6.45,2022-04-20 00:00:21.599341
2094,21.609829,-0.5557,7.5696,2.9915,8.16,2022-04-20 00:00:21.609829
2095,21.623603,0.8813,7.9966,4.6822,9.31,2022-04-20 00:00:21.623603
2096,21.634288,1.5394,7.9966,5.7466,9.97,2022-04-20 00:00:21.634288
2097,21.644521,2.2435,7.9966,6.1805,10.35,2022-04-20 00:00:21.644521
2098,21.645471,2.5271,7.9966,6.2044,10.43,2022-04-20 00:00:21.645471
